year,tier,education_raw,graduate_plus,education_rule,records
2020,gp_ward,"B.COM, ICWA INTER",1,recognized qualification,1
2020,gp_ward,"B.COM, LLB",1,recognized qualification,1
2020,gp_ward,"B.COM, MPED, NIS",1,recognized qualification,1
2020,gp_ward,"B.COM, PGDCA",1,recognized qualification,2
2020,gp_ward,"B.COM, TTC",1,recognized qualification,1
2020,gp_ward,"B.COM, TTM,IATA-FIATA-DGR",1,recognized qualification,1
2020,gp_ward,"B.COM,B ED",1,recognized qualification,1
2020,gp_ward,"B.COM,BED",1,recognized qualification,1
2020,gp_ward,"B.COM,CNC",1,recognized qualification,1
2020,gp_ward,"B.COM,L.L.B.",1,recognized qualification,1
2020,gp_ward,"B.COM,LLB",1,recognized qualification,1
2020,gp_ward,"B.COM,TALLY,DTP,PGDCA",1,recognized qualification,1
2020,gp_ward,B.COM-CO-OPERATIVE,1,recognized qualification,1
2020,gp_ward,"B.COM-COMPUTER, ITI",1,recognized qualification,1
2020,gp_ward,B.COM.,1,recognized qualification,1
2020,gp_ward,B.COM.HDC,NA,unclassified,1
2020,gp_ward,B.E,1,recognized qualification,1
2020,gp_ward,B.ED,1,recognized qualification,11
2020,gp_ward,B.ED HINDI,1,recognized qualification,2
2020,gp_ward,"B.ED, LLB",1,recognized qualification,1
2020,gp_ward,B.P.E,NA,unclassified,1
2020,gp_ward,B.PHARM,1,recognized qualification,1
2020,gp_ward,B.S.C MATHS,1,recognized qualification,1
2020,gp_ward,B.S.C(BOTANY),1,recognized qualification,1
2020,gp_ward,"B.S.C,B.ED",1,recognized qualification,1
2020,gp_ward,B.S.W,NA,unclassified,1
2020,gp_ward,B.SC,1,recognized qualification,13
2020,gp_ward,B.SC & GENERAL NURSING,1,recognized qualification,1
2020,gp_ward,"B.SC , B.ED",1,recognized qualification,1
2020,gp_ward,"B.SC , BED",1,recognized qualification,1
2020,gp_ward,"B.SC , LLB",1,recognized qualification,1
2020,gp_ward,"B.SC AGRICULTURE,T.T.C",1,recognized qualification,1
2020,gp_ward,B.SC B ED,1,recognized qualification,1
2020,gp_ward,B.SC B.ED,1,recognized qualification,3
2020,gp_ward,B.SC COMPUTER SCIENCE,1,recognized qualification,1
2020,gp_ward,B.SC MATHEMATICS,1,recognized qualification,4
2020,gp_ward,B.SC MATHS,1,recognized qualification,2
2020,gp_ward,B.SC PHYSICS,1,recognized qualification,1
2020,gp_ward,B.SC PSYCHOLOGY,1,recognized qualification,1
2020,gp_ward,"B.SC, B.ED",1,recognized qualification,4
2020,gp_ward,"B.SC, B.ED, B.L.I.S TYPEWRITING LOWER (ENG)",1,recognized qualification,1
2020,gp_ward,"B.SC, BED",1,recognized qualification,2
2020,gp_ward,"B.SC, GNM",1,recognized qualification,1
2020,gp_ward,"B.SC, HDC",1,recognized qualification,3
2020,gp_ward,"B.SC, LLB",1,recognized qualification,1
2020,gp_ward,"B.SC, LLM",1,recognized qualification,1
2020,gp_ward,"B.SC,B.ED",1,recognized qualification,3
2020,gp_ward,"B.SC,PGDSM",1,recognized qualification,1
2020,gp_ward,B.SC.,1,recognized qualification,1
2020,gp_ward,B.SC. BED.,1,recognized qualification,1
2020,gp_ward,B.SC. MATHAMATICS,1,recognized qualification,1
2020,gp_ward,B.SC. ZOOLOGY,1,recognized qualification,1
2020,gp_ward,B.SC.( M.ED),1,recognized qualification,1
2020,gp_ward,"B.SC., B.ED.",1,recognized qualification,1
2020,gp_ward,B.SC.BOTANY,NA,unclassified,1
2020,gp_ward,B.SC.ZOOLOGY,NA,unclassified,1
2020,gp_ward,B.TECH,1,recognized qualification,8
2020,gp_ward,B.TECH (CS),1,recognized qualification,1
2020,gp_ward,B.TECH (ELECTRICAL),1,recognized qualification,1
2020,gp_ward,B.TECH CIVIL ENGINEERING,1,recognized qualification,1
2020,gp_ward,BA,1,recognized qualification,273
2020,gp_ward,BA & TTC,1,recognized qualification,1
2020,gp_ward,BA ( ECONOMICS ),1,recognized qualification,1
2020,gp_ward,BA (ECONOMICS),1,recognized qualification,3
2020,gp_ward,BA (ENGLISH),1,recognized qualification,1
2020,gp_ward,BA (HISTORY),1,recognized qualification,1
2020,gp_ward,BA (NOT COMPLETED),NA,unclassified,1
2020,gp_ward,BA (POLITICS),1,recognized qualification,1
2020,gp_ward,"BA , B ED",1,recognized qualification,1
2020,gp_ward,"BA , B-ED",1,recognized qualification,1
2020,gp_ward,"BA , BED",1,recognized qualification,1
2020,gp_ward,"BA , ECONOMICS",1,recognized qualification,1
2020,gp_ward,"BA , LLB",1,recognized qualification,3
2020,gp_ward,"BA ,B ED",1,recognized qualification,1
2020,gp_ward,"BA ,B.ED.",1,recognized qualification,1
2020,gp_ward,"BA ,BED",1,recognized qualification,3
2020,gp_ward,BA - B ED,1,recognized qualification,1
2020,gp_ward,BA - BED,1,recognized qualification,1
2020,gp_ward,BA - ECONOMICS,1,recognized qualification,1
2020,gp_ward,BA - HISTORY,1,recognized qualification,1
2020,gp_ward,BA .BED,1,recognized qualification,1
2020,gp_ward,BA / BED,1,recognized qualification,1
2020,gp_ward,BA AFSAL UL ULAMA,1,recognized qualification,1
2020,gp_ward,BA AFZAL-ULAMA,1,recognized qualification,1
2020,gp_ward,BA AGRICULTURE,1,recognized qualification,1
2020,gp_ward,BA AND TYPEWRITING,1,recognized qualification,1
2020,gp_ward,BA ARABIC,1,recognized qualification,2
2020,gp_ward,BA ARTS,1,recognized qualification,1
2020,gp_ward,BA B.ED,1,recognized qualification,2
2020,gp_ward,BA B.ED.,1,recognized qualification,1
2020,gp_ward,BA B.ED..,1,recognized qualification,1
2020,gp_ward,BA BED,1,recognized qualification,18
2020,gp_ward,BA BED DTVH,1,recognized qualification,1
2020,gp_ward,BA BPED,1,recognized qualification,1
2020,gp_ward,BA COMPLETED,1,recognized qualification,1
2020,gp_ward,BA D.PHARM,1,recognized qualification,1
2020,gp_ward,BA DEGREE,1,recognized qualification,6
2020,gp_ward,BA DTYHI,1,recognized qualification,1
2020,gp_ward,BA ECNOMICS,1,recognized qualification,1
2020,gp_ward,BA ECO,1,recognized qualification,1
2020,gp_ward,BA ECONOMICS,1,recognized qualification,54
2020,gp_ward,"BA ECONOMICS, DCA, PGDCA",1,recognized qualification,1
2020,gp_ward,"BA ECONOMICS, NURSING",1,recognized qualification,1
2020,gp_ward,BA ECONOMIX,1,recognized qualification,1
2020,gp_ward,BA ENGLISH,1,recognized qualification,11
2020,gp_ward,BA ENGLISH LITERATIRE,1,recognized qualification,1
2020,gp_ward,BA ENGLISH LRT,1,recognized qualification,1
2020,gp_ward,BA ENGLISH STENOGRAPHY ENGLISH,1,recognized qualification,1
2020,gp_ward,BA FAILED,NA,unclassified,1
2020,gp_ward,BA HDC,1,recognized qualification,1
2020,gp_ward,BA HINDI,1,recognized qualification,2
2020,gp_ward,BA HISTORY,1,recognized qualification,12
2020,gp_ward,"BA HISTORY,HDC HINDI TTC",1,recognized qualification,1
2020,gp_ward,BA LITERATURE,1,recognized qualification,1
2020,gp_ward,BA LLB,1,recognized qualification,19
2020,gp_ward,BA MALAYALAM,1,recognized qualification,4
2020,gp_ward,BA MALAYAM COMPLETED,1,recognized qualification,1
2020,gp_ward,BA PASS,1,recognized qualification,1
2020,gp_ward,BA PHILOSOPHY,1,recognized qualification,2
2020,gp_ward,BA PHYLOSOPHY,1,recognized qualification,1
2020,gp_ward,BA POLITICAL SCIENCE,1,recognized qualification,1
2020,gp_ward,BA POLITICS,1,recognized qualification,6
2020,gp_ward,BA PPTTC,1,recognized qualification,1
2020,gp_ward,BA SANSKRIT,1,recognized qualification,1
2020,gp_ward,BA TTC,1,recognized qualification,2
2020,gp_ward,BA ZOOLOGY,1,recognized qualification,1
2020,gp_ward,BA(HISTORY),1,recognized qualification,1
2020,gp_ward,BA(L) LLB,1,recognized qualification,1
2020,gp_ward,BA(LAW) L.L.B,1,recognized qualification,1
2020,gp_ward,"BA, B ED",1,recognized qualification,1
2020,gp_ward,"BA, B ED.",1,recognized qualification,1
2020,gp_ward,"BA, B PED",1,recognized qualification,1
2020,gp_ward,"BA, B-ED",1,recognized qualification,1
2020,gp_ward,"BA, B.ED",1,recognized qualification,8
2020,gp_ward,"BA, B.ED, PG DIPLOMA IN JOURNALISM",1,recognized qualification,1
2020,gp_ward,"BA, BED",1,recognized qualification,27
2020,gp_ward,"BA, BED ENGLISH",1,recognized qualification,1
2020,gp_ward,"BA, BED, HDC",1,recognized qualification,1
2020,gp_ward,"BA, BED, PGDCA",1,recognized qualification,1
2020,gp_ward,"BA, BED.",1,recognized qualification,1
2020,gp_ward,"BA, BPED, MPED",1,recognized qualification,1
2020,gp_ward,"BA, D ED",1,recognized qualification,1
2020,gp_ward,"BA, ECONOMICS",1,recognized qualification,1
2020,gp_ward,"BA, HDC",1,recognized qualification,2
2020,gp_ward,"BA, HDC, DCA",1,recognized qualification,1
2020,gp_ward,"BA, JDC",1,recognized qualification,1
2020,gp_ward,"BA, LLB",1,recognized qualification,17
2020,gp_ward,"BA, LLM",1,recognized qualification,1
2020,gp_ward,"BA, MA(ECO)",1,recognized qualification,1
2020,gp_ward,"BA, MA, TTC",1,recognized qualification,1
2020,gp_ward,"BA, MLISC",1,recognized qualification,1
2020,gp_ward,"BA, PGDCA",1,recognized qualification,1
2020,gp_ward,"BA, PPTTC",1,recognized qualification,1
2020,gp_ward,"BA, STAFF NURSE",1,recognized qualification,1
2020,gp_ward,"BA, T.T.C",1,recognized qualification,1
2020,gp_ward,"BA, TTC",1,recognized qualification,3
2020,gp_ward,"BA,ARABIC",1,recognized qualification,1
2020,gp_ward,"BA,B.ED",1,recognized qualification,2
2020,gp_ward,"BA,BED",1,recognized qualification,9
2020,gp_ward,"BA,BED (MALAYALAM)",1,recognized qualification,1
2020,gp_ward,"BA,BLISC",1,recognized qualification,1
2020,gp_ward,"BA,ENGLISH",1,recognized qualification,1
2020,gp_ward,"BA,HDC",1,recognized qualification,3
2020,gp_ward,"BA,ITI(ELECTRICAL & WIREMAN)",1,recognized qualification,1
2020,gp_ward,"BA,LLB",1,recognized qualification,4
2020,gp_ward,"BA,LLB,LLM,JDC,PGDCA",1,recognized qualification,1
2020,gp_ward,"BA,MA",1,recognized qualification,1
2020,gp_ward,"BA,PGDCA",1,recognized qualification,1
2020,gp_ward,"BA,TTC",1,recognized qualification,3
2020,gp_ward,BA- B ED,1,recognized qualification,1
2020,gp_ward,BA- L.L.B,1,recognized qualification,1
2020,gp_ward,BA-BED,1,recognized qualification,1
2020,gp_ward,BA-TAMIL,1,recognized qualification,1
2020,gp_ward,BA. B.ED,1,recognized qualification,1
2020,gp_ward,BA. BED,1,recognized qualification,2
2020,gp_ward,BA. LLB,1,recognized qualification,2
2020,gp_ward,BA.B.ED,NA,unclassified,1
2020,gp_ward,BA.BED,NA,unclassified,3
2020,gp_ward,BA.ECO,NA,unclassified,1
2020,gp_ward,BA.ENGLISH,NA,unclassified,2
2020,gp_ward,"BA.ENGLISH ,HISTORY",NA,unclassified,1
2020,gp_ward,BA.LLB,NA,unclassified,1
2020,gp_ward,BA.MALAYALAM,NA,unclassified,1
2020,gp_ward,BACHELOR OF DENTAL SURGERY,NA,unclassified,1
2020,gp_ward,BACHELOR OF ECNOMICS,NA,unclassified,1
2020,gp_ward,BACHELOR OF HISTORY,NA,unclassified,1
2020,gp_ward,BAL LLB,1,recognized qualification,2
2020,gp_ward,"BAL, LLB",1,recognized qualification,2
2020,gp_ward,BATCHELOR DEGREE IN MECHANICAL ENGINEERING,1,recognized qualification,1
2020,gp_ward,BBA,1,recognized qualification,13
2020,gp_ward,"BBA ,LLB(DEGREE)",1,recognized qualification,1
2020,gp_ward,BBA LLB (HONS),1,recognized qualification,1
2020,gp_ward,BBM,NA,unclassified,1
2020,gp_ward,"BBM, DIFA",NA,unclassified,1
2020,gp_ward,BCA,1,recognized qualification,4
2020,gp_ward,BCA WITH POLYTECHNIC DIPLOMA IN CS,1,recognized qualification,1
2020,gp_ward,BCOM,1,recognized qualification,87
2020,gp_ward,"BCOM ,LLB",1,recognized qualification,1
2020,gp_ward,BCOM BA LLB,1,recognized qualification,1
2020,gp_ward,BCOM CO-OPERATION,1,recognized qualification,1
2020,gp_ward,BCOM COMPLETED,1,recognized qualification,1
2020,gp_ward,BCOM COOPERATION,1,recognized qualification,1
2020,gp_ward,BCOM COURSE COMPLETED,NA,unclassified,1
2020,gp_ward,BCOM FAILED,NA,unclassified,1
2020,gp_ward,BCOM WITH JDC,1,recognized qualification,1
2020,gp_ward,"BCOM, CMA INTERMEDIATE",1,recognized qualification,1
2020,gp_ward,"BCOM, HDC",1,recognized qualification,1
2020,gp_ward,"BCOM, HDCM",1,recognized qualification,1
2020,gp_ward,"BCOM, LLB",1,recognized qualification,3
2020,gp_ward,"BCOM, MBA, LLB",1,recognized qualification,1
2020,gp_ward,"BCOM, PGDCA",1,recognized qualification,1
2020,gp_ward,"BCOM, SECRETARIAL COURSE",1,recognized qualification,1
2020,gp_ward,"BCOM,DCA",1,recognized qualification,1
2020,gp_ward,"BCOM,LLB",1,recognized qualification,1
2020,gp_ward,BCOM.FINANCE,NA,unclassified,1
2020,gp_ward,BCS,NA,unclassified,1
2020,gp_ward,BE,1,recognized qualification,1
2020,gp_ward,BEAUTICIAN,NA,unclassified,1
2020,gp_ward,BED,1,recognized qualification,3
2020,gp_ward,BED ARABIC,1,recognized qualification,1
2020,gp_ward,BED IN HINDI SAHITYA RATNA,1,recognized qualification,1
2020,gp_ward,BELOW 10TH STD,NA,unclassified,1
2020,gp_ward,BHM,NA,unclassified,1
2020,gp_ward,BHMS,1,recognized qualification,2
2020,gp_ward,BROADCAST JOURNALISM,NA,unclassified,1
2020,gp_ward,BSC,1,recognized qualification,56
2020,gp_ward,BSC (BOTANY),1,recognized qualification,1
2020,gp_ward,"BSC , B ED",1,recognized qualification,2
2020,gp_ward,"BSC , BATCHELOR OF EDUCATION",1,recognized qualification,1
2020,gp_ward,"BSC , BED",1,recognized qualification,2
2020,gp_ward,"BSC , LLB",1,recognized qualification,1
2020,gp_ward,"BSC ,L L B",1,recognized qualification,1
2020,gp_ward,"BSC ,LLB",1,recognized qualification,1
2020,gp_ward,BSC - BOTONY,1,recognized qualification,1
2020,gp_ward,BSC - MATHEMATICS,1,recognized qualification,1
2020,gp_ward,BSC - PHYSICS,1,recognized qualification,1
2020,gp_ward,BSC B ED,1,recognized qualification,2
2020,gp_ward,BSC B.E.D,1,recognized qualification,1
2020,gp_ward,BSC B.ED,1,recognized qualification,3
2020,gp_ward,BSC BED,1,recognized qualification,13
2020,gp_ward,"BSC BED,HDC,PDCFA",1,recognized qualification,1
2020,gp_ward,BSC BIOCHEMISTRY,1,recognized qualification,1
2020,gp_ward,BSC BIOTECHNOLOGY,1,recognized qualification,2
2020,gp_ward,BSC BOTANY,1,recognized qualification,8
2020,gp_ward,BSC BOTONY,1,recognized qualification,2
2020,gp_ward,BSC CHEMISTRY,1,recognized qualification,4
2020,gp_ward,"BSC CHEMISTRY,B COM CO-OPERATION",1,recognized qualification,1
2020,gp_ward,BSC COMPLETED,1,recognized qualification,1
2020,gp_ward,BSC COMPUTER SCIENCE,1,recognized qualification,3
2020,gp_ward,BSC DEGREE,1,recognized qualification,1
2020,gp_ward,"BSC DEGREE, STAFF NURSE",1,recognized qualification,1
2020,gp_ward,BSC FT,1,recognized qualification,1
2020,gp_ward,BSC GEOGRAPHY,1,recognized qualification,1
2020,gp_ward,BSC GEOLOGY,1,recognized qualification,1
2020,gp_ward,BSC IN COMPUTER SCIENCE,1,recognized qualification,1
2020,gp_ward,BSC LLB,1,recognized qualification,2
2020,gp_ward,BSC MATH,1,recognized qualification,1
2020,gp_ward,BSC MATHEMATICS,1,recognized qualification,2
2020,gp_ward,"BSC MATHEMATICS,BED",1,recognized qualification,1
2020,gp_ward,BSC MATHS,1,recognized qualification,5
2020,gp_ward,BSC MATHS COMPLETED,1,recognized qualification,1
2020,gp_ward,"BSC MATHS, HDC & BM",1,recognized qualification,1
2020,gp_ward,"BSC MATHS, MBA",1,recognized qualification,1
2020,gp_ward,BSC MBA,1,recognized qualification,1
2020,gp_ward,"BSC MICROBIOLOGY,BED,PGDCA",1,recognized qualification,1
2020,gp_ward,BSC MLT,1,recognized qualification,1
2020,gp_ward,BSC NURSE,1,recognized qualification,1
2020,gp_ward,BSC NURSING,1,recognized qualification,6
2020,gp_ward,BSC PHYSICS,1,recognized qualification,5
2020,gp_ward,"BSC PHYSICS, COMPUTER EDUCATION",1,recognized qualification,1
2020,gp_ward,"BSC PHYSICS, PGDCA",1,recognized qualification,1
2020,gp_ward,BSC PSYCHOLOTY,1,recognized qualification,1
2020,gp_ward,BSC WITH NTTC,1,recognized qualification,1
2020,gp_ward,BSC ZOOLOGY,1,recognized qualification,4
2020,gp_ward,"BSC ZOOLOGY, BED NS",1,recognized qualification,1
2020,gp_ward,"BSC(PHYSICS), HDC & BM",1,recognized qualification,1
2020,gp_ward,"BSC, B.ED",1,recognized qualification,3
2020,gp_ward,"BSC, BED",1,recognized qualification,13
2020,gp_ward,"BSC, BED,PGDC",1,recognized qualification,1
2020,gp_ward,"BSC, HDC",1,recognized qualification,1
2020,gp_ward,"BSC, HIC",1,recognized qualification,1
2020,gp_ward,"BSC, ITI",1,recognized qualification,1
2020,gp_ward,"BSC, ITI,DTP",1,recognized qualification,1
2020,gp_ward,"BSC, JDC",1,recognized qualification,1
2020,gp_ward,"BSC, LLB",1,recognized qualification,1
2020,gp_ward,"BSC, LLB, LLM",1,recognized qualification,1
2020,gp_ward,"BSC, MBA",1,recognized qualification,1
2020,gp_ward,"BSC, MBE",1,recognized qualification,1
2020,gp_ward,"BSC, MEDICAL MICRO BIOLOGY",1,recognized qualification,1
2020,gp_ward,"BSC, PGDCA",1,recognized qualification,1
2020,gp_ward,"BSC, TTC",1,recognized qualification,1
2020,gp_ward,"BSC,B ED",1,recognized qualification,1
2020,gp_ward,"BSC,B.ED",1,recognized qualification,1
2020,gp_ward,"BSC,BED",1,recognized qualification,6
2020,gp_ward,"BSC,DIPLOMA",1,recognized qualification,1
2020,gp_ward,"BSC,HDC",1,recognized qualification,1
2020,gp_ward,"BSC,LLB,DLL & LW",1,recognized qualification,1
2020,gp_ward,"BSC,MA,LLB(COMPLETED)",1,recognized qualification,1
2020,gp_ward,BSC- AGRICULTURE,1,recognized qualification,1
2020,gp_ward,BSC-B.ED,1,recognized qualification,1
2020,gp_ward,BSC. BOTANY,1,recognized qualification,1
2020,gp_ward,BSC. CHEMISTRY,1,recognized qualification,1
2020,gp_ward,BSC. COMPUTER SCIENCE,1,recognized qualification,1
2020,gp_ward,BSC. LLB,1,recognized qualification,1
2020,gp_ward,BSC. MLT,1,recognized qualification,1
2020,gp_ward,BSC. ZOOLOGY,1,recognized qualification,1
2020,gp_ward,BSC.BED,NA,unclassified,1
2020,gp_ward,BSC.BIOCHEMISTRY,NA,unclassified,1
2020,gp_ward,BSC.CHEMISTRY,NA,unclassified,1
2020,gp_ward,BSC.LLB,NA,unclassified,1
2020,gp_ward,"BSC.MATHS,PGDCA",NA,unclassified,1
2020,gp_ward,BTECH,1,recognized qualification,5
2020,gp_ward,BTECH - CIVIL ENGINEERING,1,recognized qualification,1
2020,gp_ward,"B_ED,BSC",1,recognized qualification,1
2020,gp_ward,C P ED,NA,unclassified,1
2020,gp_ward,C T T C,0,recognized qualification,1
2020,gp_ward,C.P.ED,NA,unclassified,2
2020,gp_ward,CIVIL DRAUGHTSMAN,NA,unclassified,2
2020,gp_ward,CIVIL ENGINEER,NA,unclassified,2
2020,gp_ward,CIVIL ENGINEERING,NA,unclassified,2
2020,gp_ward,CIVIL ENGINEERING DIPLOMA,0,recognized qualification,3
2020,gp_ward,"CIVIL, DIPLOMA IN CIVIL ENGINEERING",0,recognized qualification,1
2020,gp_ward,CLASS 10TH,NA,unclassified,10
2020,gp_ward,CLASS 5TH,NA,unclassified,1
2020,gp_ward,CLASS 6,NA,unclassified,1
2020,gp_ward,CLASS 7,NA,unclassified,1
2020,gp_ward,CLASS 8TH,NA,unclassified,1
2020,gp_ward,CLASS 9,NA,unclassified,4
2020,gp_ward,CLASS V,0,recognized qualification,1
2020,gp_ward,CO&PA NCVT COURCE,NA,unclassified,1
2020,gp_ward,COMPUTER - HARDWARE AND NETWORKING,NA,unclassified,1
2020,gp_ward,COMPUTER HARDWARE,NA,unclassified,1
2020,gp_ward,COMPUTER PARTIAL COURSE (OFFICE MANAGEMENT),NA,unclassified,1
2020,gp_ward,COMPUTERISED A/C,NA,unclassified,1
2020,gp_ward,"COPA,NCVT",NA,unclassified,1
2020,gp_ward,CPED,NA,unclassified,3
2020,gp_ward,CPED.,NA,unclassified,1
2020,gp_ward,CTTC,NA,unclassified,1
2020,gp_ward,D / CIVIL,NA,unclassified,1
2020,gp_ward,D ED,NA,unclassified,1
2020,gp_ward,D FARM,NA,unclassified,1
2020,gp_ward,D PHARM,NA,unclassified,3
2020,gp_ward,D.C. COMPLETED,NA,unclassified,1
2020,gp_ward,D.C.S.E(DIPLOMA IN COMPUTER SCIENCE ENGINEERING),0,recognized qualification,1
2020,gp_ward,D.ED,NA,unclassified,4
2020,gp_ward,D.EL.ED,NA,unclassified,1
2020,gp_ward,D.PHARM,NA,unclassified,7
2020,gp_ward,DCA,NA,unclassified,2
2020,gp_ward,DCHN (DIPLOMA IN COMPUTER HARDWARE & NETWORKING),0,recognized qualification,1
